x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,yaw,pitch,roll,img
162.71155,159.21445,158.95837,158.77332,161.52725,168.15308,177.05022,188.2251,213.16833,244.8519,272.26706,296.84644,319.20526,335.422,344.11023,354.91058,364.1982,166.70193,175.92068,187.66722,199.4638,210.6221,265.68915,280.2287,297.08014,314.6523,326.57773,229.94894,223.81049,217.36009,213.41379,199.22311,205.68814,215.38466,226.82983,236.84569,178.50836,185.42932,198.81583,209.6641,197.1048,184.75667,262.6005,273.64755,286.75552,298.6927,285.2114,271.89313,179.65538,189.01222,203.187,210.58347,218.89218,236.9373,254.34479,237.32309,223.09328,210.2141,198.16563,190.0433,183.56914,200.26529,210.52492,221.58003,251.28557,224.68729,212.19562,201.70453,178.84393,206.581,232.23816,256.72467,285.31552,313.5636,337.94794,360.76978,375.8119,376.14758,363.54233,348.20697,327.6678,304.8361,282.95374,259.44928,232.90091,173.73071,169.10626,172.96326,179.12595,185.8324,198.3267,197.54898,197.11404,200.58118,212.93266,225.26694,244.92055,263.46805,277.98947,279.30112,284.04297,289.32422,290.74194,290.4128,202.34447,199.4686,202.48093,212.67201,214.37996,210.87352,227.14935,224.02025,228.46613,234.20888,236.7913,233.67317,298.2697,301.86258,305.0615,309.34573,309.9273,316.94083,324.4582,333.17166,338.8266,337.1372,331.04346,317.34424,298.57608,313.4677,317.57812,320.10846,322.62253,324.04846,323.04474,316.61456,14.895779,-13.944039,11.334756,image03772
170.48845,186.9922,204.74768,220.24673,235.37221,247.72661,255.86406,269.45084,291.79855,314.23953,333.05167,344.80093,350.01544,344.3913,336.21085,324.41156,309.2436,140.89091,141.08485,147.0827,156.47705,167.53662,199.97124,206.97052,217.95187,232.11885,248.46274,194.93402,200.86618,205.92838,212.8526,217.53067,221.81009,228.79253,235.12553,241.31674,160.09616,158.08252,165.34029,179.39795,173.37326,166.08345,218.54819,216.33891,223.57974,240.58403,233.67825,225.32608,224.62308,225.8949,232.15744,238.79736,243.08481,259.19366,279.06177,272.31137,266.9274,259.5042,250.20404,239.11263,226.14496,237.99574,245.31258,252.55646,277.04593,259.5395,252.84616,245.06424,297.94684,318.63385,335.64386,350.47678,364.73965,370.9746,371.31183,364.89352,350.41034,326.28888,305.6497,287.02618,264.30872,241.3835,221.8356,201.48495,179.31198,262.05994,249.36092,240.43927,234.74387,231.97688,200.6471,191.38715,183.24301,176.36478,173.30963,232.5485,244.81345,257.0248,267.69672,286.6429,282.87872,277.7096,270.92883,265.44653,266.3528,255.4299,248.66296,248.50243,257.09253,264.44257,216.87305,204.8565,197.91858,197.698,207.04356,213.74078,323.31882,309.22986,295.04547,291.211,284.75403,279.8548,281.998,298.71158,311.41064,319.62286,325.23846,325.99377,321.6512,303.72937,297.11017,290.76056,282.614,303.78998,310.50647,315.89508,18.943861,-2.8128285,-40.09961,image03791
149.9721,144.33148,142.0249,139.56978,139.79434,145.71985,154.92018,169.7147,197.29575,231.71342,261.86203,286.90652,310.31293,326.53076,336.9067,348.26083,357.8182,165.6272,176.83435,190.56853,202.90933,214.20764,264.77365,279.9899,296.96686,314.16354,326.62537,234.21884,227.89088,221.42859,216.98718,197.72983,204.92758,216.08636,229.36584,239.73912,176.66284,185.16888,197.93616,208.40007,196.4743,183.512,266.6681,280.9523,293.7533,303.1198,291.55643,277.11334,169.06168,183.13264,201.51685,210.61156,221.04233,242.19995,259.1109,237.85695,220.3735,203.60947,188.20258,178.4494,172.04593,196.30278,209.84161,224.61923,257.02054,222.70963,207.005,192.88452,189.98099,219.14888,246.27893,271.85318,300.21234,326.09225,344.3829,363.63974,377.8342,380.23016,373.29178,363.69098,346.25824,322.70178,299.52988,274.11447,245.69193,175.37354,172.11859,174.4628,180.57477,187.64484,202.77008,199.45573,198.70795,203.04471,213.92067,219.11684,236.73602,254.62097,270.4677,276.136,280.20627,285.39102,286.58502,286.72183,200.33725,198.31244,201.36935,210.67145,210.99527,207.7094,225.74405,221.46274,225.83092,233.15015,235.00087,231.76764,297.1424,299.859,302.17206,306.73782,307.0542,314.58243,321.53946,333.2485,338.20648,336.3335,330.28348,317.77686,298.1736,308.70715,312.226,315.70837,321.0561,327.61447,325.5271,319.3164,9.035253,-4.1325464,14.044081,image03773
116.25941,114.91386,116.69115,118.540596,122.22906,132.43036,146.22142,168.14891,203.87074,243.9702,272.89423,293.17734,311.90884,325.0284,336.96332,350.5076,361.00912,148.61256,163.3089,179.18187,194.72119,208.09274,272.04868,287.60294,304.62012,321.86066,334.45865,236.11526,232.60904,229.25925,225.96866,202.85545,211.38905,223.91664,237.01276,246.48238,163.8139,173.79733,186.87077,198.86887,186.76505,172.46701,271.63315,286.56326,300.12448,309.23773,298.13852,283.44,168.855,187.0979,209.09564,219.521,230.67245,251.24959,266.68198,247.26566,230.97507,214.52399,198.30862,184.92915,172.26471,203.07771,218.33176,233.2684,264.46204,232.9574,218.13443,203.08673,191.75085,225.03107,255.97275,282.7782,310.53827,334.57495,349.847,364.43854,378.3747,379.58197,375.16034,366.6397,348.48694,323.94467,299.2063,268.88705,235.11801,169.6018,164.93735,167.1466,174.73206,183.62354,191.5906,189.69946,189.95508,193.85574,202.57687,214.51022,237.09247,259.32568,277.49622,283.39832,287.31064,291.76807,291.51645,289.97073,199.95218,197.17921,198.44464,206.24072,208.09213,207.03801,219.40125,214.26454,217.57489,224.39809,227.37517,224.91629,303.2781,305.76984,307.47693,311.80176,311.51306,318.75018,324.65738,332.5918,335.1731,332.77783,328.0602,318.36002,303.93146,314.499,318.34747,321.11072,324.4214,323.9176,321.12836,317.28284,3.1058357,-5.858415,10.022969,image03766
156.82115,157.95572,161.9396,165.67737,171.40697,179.74976,192.26749,210.35071,238.3161,270.9576,298.333,320.75348,339.4303,351.07535,355.34546,360.79922,364.03558,152.6985,159.78255,171.70032,183.94325,196.42288,248.43204,261.87283,277.93817,296.6573,313.37988,221.79552,218.4349,214.60104,213.8702,199.1131,207.23038,219.44351,233.52327,245.33449,168.32037,174.02281,186.7297,199.67752,187.50407,175.25708,253.64229,262.662,275.3437,289.6499,277.33432,263.65375,183.29037,189.11664,208.17668,220.30971,233.36751,264.07263,287.7795,264.76434,244.38809,225.78763,209.37167,196.31798,185.62094,205.6752,221.30223,240.45296,286.15143,242.57346,223.66307,208.25905,188.68832,221.41737,250.83595,277.1029,306.45135,333.30396,352.9751,372.13043,381.56604,375.05673,359.1308,341.31207,316.5591,289.72437,264.75,235.64714,203.33127,184.11649,179.09003,181.25934,186.55252,192.92929,197.74928,193.90302,190.96375,191.14383,195.97995,223.201,244.06631,263.33655,278.54623,280.01184,283.97076,287.872,286.21146,283.51587,209.57985,207.96146,209.72903,215.9307,218.55478,215.96536,219.49554,214.76405,215.15875,217.83041,223.43338,224.05273,296.97052,298.35626,298.41992,300.89923,299.55707,303.11853,306.62555,328.58792,339.1867,340.9668,337.16348,322.96112,296.61804,305.3786,306.7254,307.29297,306.22894,326.6453,328.63907,323.8859,15.850461,-10.863087,-0.05955402,image03776
132.27979,126.026215,123.56924,122.02667,124.843376,134.06154,148.1886,170.34787,202.35152,239.21637,268.47534,292.3336,315.07294,332.3155,344.0832,356.69443,367.5235,163.07607,178.23141,195.06555,209.80215,222.395,280.77264,296.57013,313.17712,330.17792,342.96796,244.62491,239.54747,234.4068,229.58165,205.74399,214.46706,227.02377,240.08566,249.66402,177.07593,187.51637,201.3025,213.0914,199.70114,185.26959,275.31644,289.35312,304.06616,314.02966,301.16052,286.4372,171.50949,189.74863,211.87025,222.0629,233.28282,253.05151,265.42703,245.20097,228.0521,212.16507,197.26968,184.45837,174.19711,205.01468,219.74402,234.61636,263.30396,228.75294,213.6489,199.98676,179.65836,211.7581,241.97098,268.42963,295.65445,320.01233,336.72318,354.51468,370.2811,375.46786,373.40753,367.09482,351.57385,330.06696,306.21457,278.2598,246.54424,162.38892,157.83319,160.53043,169.05872,179.66104,197.73714,197.29662,199.9736,206.76819,216.46996,216.5897,237.50175,258.15573,274.63678,275.10016,279.64804,284.74734,286.60904,287.17053,194.67807,193.0122,197.08125,205.81467,207.21729,203.89285,224.9006,223.23096,227.20004,234.54306,237.82425,232.69684,287.95715,292.0612,295.59402,300.58685,301.275,309.85257,318.96936,325.78442,328.1108,324.9267,318.99753,307.03552,288.552,301.40466,305.87512,309.83078,317.83325,319.6237,317.03247,310.80243,3.8016376,-7.142071,14.998358,image03781
144.99231,146.1217,148.41164,152.14865,156.01462,164.4942,175.33617,192.33618,220.33502,251.52037,276.8123,298.26178,315.85052,325.726,332.35663,336.11063,338.0068,151.7157,159.39764,170.6995,182.3403,193.58058,247.15787,259.53226,273.97748,289.65942,302.4549,222.43625,220.81766,218.76826,217.96658,203.254,209.70758,219.2786,229.47467,237.45903,168.09326,174.1409,185.0408,196.26031,186.14241,174.7391,251.41203,262.10657,273.62405,283.73367,273.99548,261.29282,187.2254,195.5024,208.64381,216.78204,225.49078,240.59322,252.83159,238.44588,227.04636,215.85542,205.45596,196.46301,190.33887,207.5781,216.56113,226.54947,250.51099,225.5473,216.32245,207.67168,267.52557,291.44202,313.72217,332.85788,349.85205,358.55634,358.285,356.17157,356.00385,351.58176,350.65884,349.3416,340.24344,322.88574,303.96524,281.18448,255.71758,210.08905,195.72632,188.91711,187.74237,188.85913,188.51474,184.44522,183.5651,188.15018,200.44711,217.1245,228.68228,236.9964,247.20763,266.92572,265.39114,265.1747,264.50745,265.28186,226.6899,220.23181,219.68349,224.7596,226.0148,228.08493,221.87247,214.52423,213.9074,220.11806,222.12924,222.14687,305.6407,287.18976,274.98358,275.44165,274.46582,285.07654,302.56506,304.36774,306.04535,306.01315,306.47803,305.97076,304.39667,288.89197,286.5771,288.19397,302.3648,296.52023,296.1304,297.2021,10.185138,20.99162,0.6166014,image03785
157.01205,162.70076,170.07587,176.77791,185.44269,196.8231,210.7825,228.9146,255.53448,284.8135,309.6265,330.05017,345.1802,351.75708,352.59583,352.9905,351.73303,149.52814,155.2626,166.19858,177.84459,189.85316,238.12367,250.17104,265.00644,283.24646,300.93146,218.77866,218.29175,216.98016,218.47256,208.4088,215.47495,225.83311,236.50319,245.83049,166.93875,171.07083,183.86742,197.01648,186.32025,174.36086,250.04549,258.44986,270.74295,284.7865,273.692,260.36548,201.23042,207.91278,220.51538,228.76419,236.60948,256.92773,276.7564,262.1253,249.79703,237.31406,225.06229,214.19023,204.12488,221.55475,231.47752,242.85408,274.37384,246.61981,234.8194,223.84099,212.41917,240.96086,266.4717,290.81793,318.34576,342.38263,358.7995,372.86618,377.66608,366.74847,348.44342,328.82574,302.82172,274.78162,250.04472,223.38249,194.07828,201.14171,192.57806,192.08398,194.6753,197.78563,196.25583,189.49628,183.75177,181.14343,186.8941,227.07109,245.87947,263.12677,277.4563,287.70245,289.2607,290.4748,287.82745,284.70163,223.83678,218.1522,217.34692,223.83685,229.15123,229.24397,219.38324,211.02301,209.62762,212.97272,219.98552,222.03233,313.53693,313.65408,310.241,311.34897,308.97702,310.1375,309.96127,324.3008,333.50897,336.26538,335.34143,326.9511,312.94656,318.73187,318.13324,317.0396,309.86786,319.80835,322.45798,321.3062,15.747245,-12.247701,-8.935695,image03768
163.53894,161.82849,162.72034,163.80649,165.38913,169.1573,174.14511,185.38654,209.51355,239.84338,264.0643,285.7699,305.1859,318.15704,328.9953,338.06836,345.08923,173.26276,181.74344,192.85126,203.7687,213.85234,258.11786,270.23193,283.35947,297.97894,311.25174,233.39041,228.3932,223.53674,221.31564,209.45306,214.89597,223.1588,232.59264,239.97662,185.04453,191.89062,203.101,213.40096,202.45471,191.17026,261.32004,272.82947,284.3043,293.5741,283.84598,270.85132,191.08173,199.62657,213.43079,221.12943,229.8873,245.73529,257.75183,238.57701,225.05774,213.59062,203.73764,196.50955,193.4597,211.14722,220.54303,231.2269,255.77827,224.42957,214.78282,206.36638,194.03207,218.94699,242.04202,262.1361,283.76788,305.14023,320.00656,335.71835,348.77045,346.72168,338.31497,329.51227,314.28152,295.32312,277.16235,255.61513,231.30376,193.34756,191.75934,194.7273,199.77856,205.36774,217.79503,216.19196,216.0166,218.9749,223.23756,232.00546,249.48994,267.94617,281.295,277.67923,282.20605,287.07825,286.9532,285.5723,214.00197,213.32042,215.9415,223.08975,224.2757,221.32639,233.42494,231.50256,233.54784,236.89638,240.79831,238.67839,287.8098,291.41754,296.0407,299.89777,301.06702,307.49722,308.18018,315.95178,317.74683,315.5425,311.5087,303.0619,289.18073,300.53073,304.40378,307.93634,308.29453,308.57288,305.40564,302.08752,11.589521,-14.80559,9.17437,image03777
141.12328,159.8778,178.45306,195.43314,215.01372,235.081,252.09409,273.2264,301.8338,324.5485,338.01553,348.39185,350.22183,343.74854,332.04047,319.8116,305.4128,128.09258,128.3909,136.0091,145.87125,155.70514,201.08682,210.72122,222.86136,238.30676,254.15921,195.83385,204.46875,213.0608,221.3523,218.91835,224.49408,234.13394,241.40884,247.25508,153.22046,152.26141,162.41553,177.69246,171.12717,161.11395,220.64314,225.53162,232.38895,244.8498,239.02571,229.08434,224.901,223.46786,230.58575,238.52307,245.57979,266.15088,288.79538,281.41165,274.44638,265.80066,255.36252,241.34361,226.09442,236.26381,244.88101,254.29163,285.65036,263.53784,255.68439,247.07988,295.95618,315.7695,331.35526,346.9192,363.2566,370.58344,369.10968,365.82742,351.051,326.07343,306.39795,286.56445,260.46545,233.72212,211.30249,189.17218,165.02118,258.30975,243.7343,234.60141,227.18054,221.35614,199.83101,193.01291,187.23334,179.5924,171.34808,227.86281,243.0593,257.95728,269.54938,285.06754,282.84967,278.52432,271.1795,265.6892,261.74203,251.09901,243.3209,243.62239,253.21852,259.7481,215.25128,211.65015,203.61063,194.0156,205.55833,212.33685,322.5024,304.0461,287.159,281.93073,275.14432,272.62726,279.08807,293.4062,307.17438,315.39215,320.89853,322.1325,319.22638,295.38257,288.3078,281.6946,279.30606,297.05005,304.309,309.23752,10.183891,-2.5308926,-38.580708,image03792
103.77089,111.41546,119.89595,129.96031,145.04355,168.76135,194.68643,221.63666,250.67902,270.417,275.86606,277.40637,277.24945,274.04727,270.7721,268.10263,263.76562,144.85458,156.57805,170.99286,186.1329,198.98181,238.41486,246.77919,255.56422,264.52167,268.3191,223.87624,230.53923,237.90817,242.04489,219.55421,227.97287,238.15036,245.16986,248.56403,166.54639,175.79541,185.58481,194.77826,188.27606,177.05293,235.84184,244.4727,254.28683,259.28262,254.81432,245.47897,204.17088,218.6221,234.49197,242.65729,248.86574,259.80054,266.37256,262.12762,256.41168,247.26443,236.1708,222.7472,206.41974,231.91373,243.09048,250.8305,264.85815,251.58559,243.49107,233.83113,272.40747,293.0407,310.6952,325.75995,340.40198,346.55182,344.5354,343.27142,342.82007,341.19742,342.0543,342.43695,334.99335,320.29205,303.70697,284.73718,263.41675,217.0035,203.8772,197.74022,197.9972,201.15228,199.7397,199.12192,200.71524,206.66554,216.51791,217.25342,225.8074,233.6214,243.42169,265.34338,263.1725,262.35333,262.20657,264.42886,231.93922,222.91296,221.8361,228.17969,229.72006,231.58455,227.58633,223.43814,222.87051,228.49544,229.71979,228.19063,295.03314,281.98547,273.65637,274.43365,273.0957,281.5891,297.25958,296.90936,296.63068,295.75293,295.68082,295.19415,294.64188,284.01575,282.72656,283.92953,297.1957,289.95807,289.09125,288.82507,-21.558834,26.246557,-13.340505,image03786
194.3789,184.1113,176.6876,170.4729,164.86606,160.83748,159.9278,169.18158,188.35818,217.02754,246.03203,271.9641,297.8452,321.0764,335.5871,349.75684,364.2414,198.26599,206.25131,215.99522,223.90106,231.92953,276.08765,287.38538,299.17108,313.56323,327.84094,241.72375,230.72891,221.04396,215.05524,202.54616,208.2699,216.29912,225.7492,233.30222,198.64731,205.24077,216.38992,223.66718,211.57414,201.39651,270.40338,279.45654,289.86713,301.52423,287.6126,276.5888,181.03241,190.5606,204.7248,210.76434,218.10039,230.70482,235.46933,222.83414,211.38307,200.84692,191.20927,185.13718,183.90784,201.37804,209.47066,218.22804,234.24971,215.32098,205.89429,197.68713,178.8995,203.8625,226.21616,248.98663,275.9604,302.4262,323.2692,342.69672,360.44608,368.648,370.34998,364.17245,349.84686,333.63184,314.75836,294.91553,271.5396,165.44623,162.44174,166.54639,176.33163,186.7066,215.32089,220.30394,227.92592,238.38629,247.5136,227.95729,244.61441,259.0138,271.22736,269.81427,274.54504,280.51855,283.80637,286.85852,197.18665,195.02264,200.54428,213.20285,212.11697,206.09296,240.57251,240.25725,245.58705,255.75117,256.49347,249.1576,289.01074,285.32858,289.2285,295.06158,297.0697,308.01367,322.55664,329.44263,329.5477,324.41455,316.52835,304.93408,289.45706,295.86432,301.43106,305.96564,320.92267,317.9873,313.74542,306.46234,18.408604,-4.1312327,26.803633,image03788
110.437416,108.55797,107.98584,109.5695,115.91882,132.96735,156.36925,183.83492,216.32458,243.7864,258.35907,267.41022,276.22925,283.0899,288.33582,294.91354,301.77673,159.67006,177.06133,194.70807,209.874,222.42406,272.32178,284.2331,295.7373,306.0877,310.72272,244.10513,245.06621,246.56754,245.34161,218.46637,227.01988,236.68802,245.6865,251.48898,175.50795,187.95428,199.82848,208.62292,198.95227,185.64305,263.76004,277.0899,289.1063,293.4095,286.3424,274.68365,194.33313,210.19756,226.8121,234.52406,242.19514,253.70795,259.79993,250.83212,242.01114,231.91971,221.46576,210.75854,198.63498,221.6406,231.56567,240.50735,257.8146,241.28192,232.43723,223.65869,211.7713,240.11191,266.1548,290.8213,318.2967,340.9957,356.08896,368.59448,380.1655,380.9042,378.28137,371.40277,355.08423,331.72525,308.7928,283.79367,255.95213,181.55441,172.55154,172.01068,176.37534,183.11316,195.07379,194.82349,197.45383,204.53055,217.9448,216.27017,230.80322,243.98172,256.44955,266.4865,269.03622,273.122,273.42804,274.02475,206.10239,200.46039,203.32089,212.58493,213.20226,211.37494,226.17767,222.5723,225.37115,233.70735,234.36334,230.96567,302.55173,291.01068,286.44513,289.91144,290.00925,301.08475,317.01813,320.51804,321.42276,319.38898,317.0647,311.74048,302.0009,297.65778,299.17938,301.56647,315.81958,310.32446,308.7847,306.6023,-17.02727,7.29233,10.007654,image03783
166.50327,163.29266,162.45819,164.56665,170.07758,175.09671,180.29785,191.31726,213.41609,241.27512,265.45425,286.68024,306.7571,324.70953,333.26324,342.2812,348.77515,170.49396,178.26529,189.49481,200.44989,210.72179,251.35316,265.26636,280.789,297.63568,311.57852,229.71574,225.50041,220.05829,216.67654,205.54019,210.13324,218.10506,226.81563,233.5728,181.29993,187.69115,198.87248,209.17258,198.56711,187.1452,259.29483,268.2367,278.46664,290.5287,278.9095,267.3151,191.53294,197.09982,205.90202,211.69041,218.80772,228.64697,239.63583,229.47182,220.1236,210.07098,201.09944,195.58606,194.13914,204.36232,210.37804,217.46045,237.44673,219.1774,211.27614,204.80133,230.78981,256.08716,280.31885,301.46945,319.98737,336.40878,345.01422,353.00385,360.42194,359.82602,356.991,353.02795,341.13742,327.13403,306.6754,282.81406,257.0244,194.42157,185.4787,184.83398,190.68237,198.40242,204.6,200.71481,199.87076,205.1257,216.60712,216.96117,230.42876,244.63187,257.0227,268.3198,268.95938,271.02365,272.8858,274.69614,215.13278,209.10538,209.88565,217.44685,219.80173,221.05478,225.89667,223.80666,225.13431,231.24434,234.14827,230.05621,299.03735,286.79205,279.90698,282.78394,283.03357,295.2478,310.8612,314.2663,317.1592,315.726,312.4057,305.9745,298.5572,293.05786,292.82422,296.25012,310.13406,304.66504,303.2587,300.8528,14.138886,7.6875043,9.943585,image03784
190.14049,195.14749,202.14262,208.15565,212.65555,216.07675,218.25964,226.40053,244.24353,267.955,290.32532,307.4139,320.17813,326.34583,328.4982,328.50034,326.53876,172.2132,173.646,179.11212,185.80641,193.35748,229.60805,238.05289,249.4414,263.0916,276.9387,217.79382,218.16542,217.3884,217.9799,214.74094,218.73312,225.45207,232.81927,239.28555,184.40875,185.37218,193.82706,203.30304,196.09755,188.61029,240.47961,244.70706,252.4592,263.4179,255.08942,246.63176,210.90016,212.05453,219.2246,225.06607,230.96248,245.33653,259.4839,248.80917,240.02785,231.3407,223.34467,217.48058,212.79967,221.10323,227.3918,235.73943,257.87256,238.5745,230.9077,224.15742,240.1988,260.7786,280.03644,296.38434,313.63742,328.53073,339.14594,347.2453,350.62518,341.95142,329.9222,316.82724,299.95996,281.27536,263.79208,243.3028,221.4086,220.65799,211.57112,208.9386,209.1665,210.82054,205.45026,201.32,198.68166,198.627,205.71158,236.65837,251.42029,263.99133,274.2045,281.73795,282.28702,282.21814,280.28476,278.29913,237.56076,232.87157,232.01791,235.94548,240.0947,240.89952,231.6296,225.04425,223.60944,227.2382,232.20842,233.7207,307.9939,300.68378,294.71277,295.3272,293.0465,296.28906,302.216,311.90927,317.88004,319.9405,319.74203,315.30814,307.3237,302.9098,301.58536,300.92737,302.24677,309.21698,310.73694,310.7126,25.53705,-10.742362,-11.719544,image03793
83.841095,97.720566,114.05605,130.10938,152.0118,178.95331,205.36124,237.6657,275.39264,303.15707,317.25174,324.84314,327.4071,323.93777,318.89728,311.39917,300.05515,112.2644,123.70541,139.6615,154.78778,168.81865,225.54935,236.66145,249.46439,265.18704,278.70554,212.19087,222.21655,232.62329,239.69263,218.32916,229.10141,241.90118,251.39644,257.6957,140.92233,150.46844,163.83014,177.44377,167.84138,153.80444,237.26709,246.62819,260.04462,270.58478,263.52594,250.715,201.51753,216.51001,238.35596,249.91348,259.27692,278.08362,289.15533,285.8627,277.44336,263.94543,247.62845,227.98944,204.75363,236.95218,251.45932,265.07007,287.42004,271.2155,258.47607,243.13763,255.76758,283.8893,308.43726,329.8365,352.04398,368.76978,378.1277,383.1297,377.0132,354.28003,328.84003,303.8001,273.72415,242.861,215.98405,187.59583,158.07349,233.01659,221.71014,213.32698,207.90459,204.22981,183.10101,173.59094,165.60117,159.99155,159.03583,222.32921,241.7308,260.26788,274.70215,288.18048,286.9812,283.54272,274.8202,267.36218,244.71509,238.81079,233.48804,232.71857,241.12521,246.32683,206.8936,195.86218,189.67252,187.7666,197.96109,205.22333,327.1093,315.38425,302.81824,299.29532,291.96368,283.1941,282.45227,310.33133,327.34338,336.99158,342.10367,339.18768,325.8744,311.56522,305.1376,297.24683,283.2171,316.28497,324.99307,329.52612,-9.7783575,-11.434547,-22.307354,image03799
112.31906,109.25021,109.38007,110.66363,116.739265,131.85046,150.81796,175.60167,206.39894,235.01831,253.41452,266.4248,279.5201,289.511,296.8468,305.01654,311.22473,161.87973,179.33517,196.28299,211.00371,223.15399,270.09137,282.71765,295.19705,307.28928,314.14,242.2049,241.18921,241.21411,239.08286,210.59634,219.80258,230.55804,240.71657,247.28046,175.20139,187.46484,198.95282,207.27455,197.69336,184.73924,265.78464,279.2207,291.12985,297.21646,288.93594,276.87698,181.0759,199.47566,218.35995,226.88544,235.61378,249.01431,255.78246,242.93228,232.30705,220.03027,207.32973,196.33078,184.12949,211.8598,224.47928,234.99384,253.86699,232.62444,221.68484,210.26286,212.406,240.40941,266.73346,291.028,317.17447,339.3506,353.69824,367.59067,379.0048,379.2868,374.4961,366.8167,351.33356,328.99545,306.05338,280.98138,252.93248,182.30466,174.57455,175.73349,181.63898,189.90076,200.5054,197.92151,198.39786,203.55386,215.20349,219.97688,235.93915,251.50668,266.18735,276.60376,279.18396,282.74054,283.5674,284.4452,206.75482,202.17535,204.36406,213.70436,214.59317,212.40651,227.3245,222.75552,225.8113,233.26105,235.30206,232.1934,303.9274,300.60474,299.432,303.75287,303.536,311.85803,321.59424,328.11145,331.13885,329.28275,325.21088,316.24295,304.1033,308.37555,310.84912,313.8496,321.02457,320.51886,318.53317,314.51468,-12.465119,0.6515803,11.2888975,image03814
125.20502,118.883286,114.83406,110.134415,107.55124,114.20714,128.706,153.70334,188.68942,230.9241,269.2921,300.68347,329.0238,349.39792,364.27216,379.41498,393.67487,143.68805,159.6376,179.92715,196.58636,211.61215,281.0576,300.60254,321.44885,343.35034,358.26883,235.4867,226.53415,218.8764,213.82237,191.96782,200.79114,213.97397,229.47464,242.40042,161.84457,171.6063,187.61148,201.26945,185.55103,170.1269,277.61426,294.9491,312.08188,323.24258,307.74277,290.3959,153.79672,174.27933,199.21878,210.45424,223.0439,250.15433,271.78256,242.26196,218.97186,200.05072,183.25447,167.75531,156.55145,193.8678,209.2257,225.96158,269.29062,220.2915,203.29065,188.0139,148.19211,184.50366,216.90118,247.5918,283.5017,317.83502,345.1696,372.88715,394.6841,398.1864,392.5116,380.76288,358.29504,328.40378,299.87042,269.1369,234.28078,147.78516,143.58316,146.24084,154.73236,164.08511,186.63358,184.8793,186.59714,196.60075,212.847,215.33319,238.90112,259.26224,275.68192,273.03723,279.48062,286.82364,287.87656,287.7901,183.88644,182.63608,188.57538,199.8819,200.37189,194.98831,222.41342,217.51852,221.53513,233.74692,237.0947,231.64275,288.5257,293.33142,299.2856,304.46033,305.9743,313.93732,326.2835,342.51953,346.35974,343.42792,336.18213,320.69324,290.38214,305.11383,310.34857,313.5159,326.17532,333.08658,330.4131,324.1214,9.831423,-12.397888,15.94138,image03796
109.873276,101.43321,96.47549,93.42577,95.010185,106.99576,125.92647,153.87254,185.439,210.5775,223.85281,229.90276,239.87247,252.81815,265.00467,279.25815,291.47662,190.07265,211.31534,227.8182,241.33385,250.31735,291.19928,302.97638,312.89996,320.5785,321.50342,261.28473,259.24805,258.57657,253.8559,216.25075,225.21947,235.11841,244.95682,250.37482,197.86015,213.024,223.24466,226.95682,219.26337,207.63838,274.44025,288.28516,299.70856,302.00034,295.0351,284.66504,169.68779,193.6115,218.50734,227.07767,237.258,248.63914,248.53741,234.13373,224.03537,210.95212,197.12106,185.43317,171.74103,207.83601,223.43427,235.56772,246.87589,225.82755,214.21585,201.3045,185.72507,214.40483,242.21608,267.22934,295.3012,321.40433,341.97366,364.3595,385.50604,391.83536,390.70322,383.29562,369.0614,349.0306,327.24185,303.57812,276.4231,163.23758,155.47565,161.73218,174.44257,188.08258,213.0831,212.64232,215.72237,222.9358,236.44594,231.13525,248.88866,265.23227,279.42526,277.83896,283.71106,290.1911,293.53406,295.27484,198.10835,195.52344,201.08891,213.86725,212.13376,206.03183,239.6341,236.4931,241.85744,252.26605,252.68234,246.94952,292.35175,292.39597,298.14673,305.57693,307.6183,320.84085,333.34412,343.35406,346.2486,341.54584,332.44565,316.49225,292.8836,303.20758,310.5027,316.81012,332.88297,336.87793,331.99606,322.75616,-23.886856,-4.603248,26.435343,image03816
